objectID,userID,objectType,broadperiod,rightCorner,collection,museumCollection,site,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-50050,433,Sword (shoulder frag.),Bronze Age,Fragment; Drawing 1:3,Lincoln 79.52,Lincoln Museum,"Lincolnshire,Kinkstead,nr. K. Hall; 53 1962,Found 1952",Ireland,,"Lincolnshire, UK",53.1823034,-0.2031208542548150,,,,1952,139.7,,,,,,,"Length: 5 1/2"" = 139.7mm",,,4 rivet holes visible in Hanged hilt. The blade has a notched ricasso and rounded mid rib.,"Lincs. Arch. + Arch. Soc. Rpts. (T, Pr 2, N.S. 77),1953-54 N Series 5, p. 77","Found 1952 by J.H. Wilson,Needs 1/1 Drawing!",Joellen McGann,https://farm6.staticflickr.com/5813/23129977372_d82ae403c0_b.jpg,https://farm6.staticflickr.com/5813/23129977372_d82ae403c0_b.jpg,https://www.flickr.com/photos/115096994@N02/23129977372,superuser,SwordsPt2
BAI-50051,433,Leaf Shaped Sword,Bronze Age,"IVa,Ref.113 08 42","City + County Museum, Lincoln,Pres. by C.A. Kirkby, Esq.,Jany 1908",City & County Museum,"England,Lincolnshire,Opposite Monks Leys,River Witham (dredged from)",England,Lincolnshire,"River Witham, Lincolnshire, UK",52.9634847,-0.6197385,,,,,560,"hilt 49, 43; blade 37",,637,,The sword has been cleaned of patina + is quite bright. Pitted all over.,8,,,found with another sword Ref. No. 114.08.43,Tip broken off.,,,Joellen McGann,https://farm1.staticflickr.com/596/23129977162_5c5feb4cc4_b.jpg,https://farm1.staticflickr.com/596/23129977162_5c5feb4cc4_b.jpg,https://www.flickr.com/photos/115096994@N02/23129977162,superuser,SwordsPt2
BAI-50060,433,Sword,Bronze Age,Rixheim Var.,"Museum of Archaeology + Ethnology, Cambridge,33.505",MAA Cambridge,"England,Norfolk,Methwold",England,Norfolk,"Methwold, Thetford, Norfolk Ip26, UK",,,,,,,406.4,,,,,,,Length: 16 ins = 406.4 mm,,,Hilt broken off; incised lines each side of central ridge on blade.,,,Joellen McGann,https://farm6.staticflickr.com/5735/23129974852_3de6041185_b.jpg,https://farm6.staticflickr.com/5735/23129974852_3de6041185_b.jpg,https://www.flickr.com/photos/115096994@N02/23129974852,superuser,SwordsPt2
BAI-50070,433,Sword + Pommel,Bronze Age,IVa,"Alnwick Castle, No. 230",Alnwick Castle,"England,Northumberland,Simonside,Tosson Hill,1868",England,Northumberland,"Tosson Hill, Morpeth, Northumberland Ne65, UK",,,,,,1868,423 + 88,32; dia. of pommel 46,,502.85; of pommel 91.9,Dark brown patina green marks,Slightly corroded.,6,,Composition of pommel lead,"With blade of sword (no. 231) + beneath a horizontal stone under the swords three rings (in this Collection) + a knife, & a piece of bone.",Sword broken into two pieces.,"Berwicks Naturalist Club, Vol. XIII, p. 176",,Joellen McGann,https://farm1.staticflickr.com/655/23129971972_8a9652eb9c_b.jpg,https://farm1.staticflickr.com/655/23129971972_8a9652eb9c_b.jpg,https://www.flickr.com/photos/115096994@N02/23129971972,superuser,SwordsPt2
BAI-50079,433,Sword,Bronze Age,IVa,"Sheffield Museum,J.93.465,From C. W. Jessop",Sheffield Museum,"England,Yorkshire,Bilton,Found in cutting a drain.,1848",England,,"Bilton, Harrogate, Harrogate, North Yorkshire Hg1, UK",,,,,,1848,201,hilt 41; 57; Blade 22,,156,"Dark brown patina, green where chipped.",,7; 6,,,Found with 7 celts + some swords + spear-heads.,6 rivet holes. Broken. Hilt half only. Edges much chipped.,"Sheffield Museum Catalogue,Brit. Arch. Journ, V.349",,Joellen McGann,https://farm6.staticflickr.com/5791/23129968762_6cd0075dfc_b.jpg,https://farm6.staticflickr.com/5791/23129968762_6cd0075dfc_b.jpg,https://www.flickr.com/photos/115096994@N02/23129968762,superuser,SwordsPt2
BAI-50085,433,Fragment of Sword,Bronze Age,IV,"Ripon Museum, Yorkshire",Ripon Museum,"England,Yorkshire,Ripon",England,,"Ripon, Ripon, North Yorkshire Hg4, UK",54.1387147,-1.5133454,,,,,82,"hilt 37, 25",,56.7,Dark brown with greenish edges,Worn,5,,,,,,,Joellen McGann,https://farm6.staticflickr.com/5769/23129967092_d069ff8c2a_b.jpg,https://farm6.staticflickr.com/5769/23129967092_d069ff8c2a_b.jpg,https://www.flickr.com/photos/115096994@N02/23129967092,superuser,SwordsPt2
BAI-50092,433,Leaf Shaped Sword,Bronze Age,IIIc,"City of Nottingham Art Museum,Given by Mr. Hugh L.P. Lowe,No. '02-14","City of Nottingham Art Museum,","England,Nottinghamshire,Nottingham,Lenton,Highfields House,Found during excavations in the pond.",England,Nottinghamshire,"Lenton, Nottingham, Nottingham Ng7, UK",52.9471534,-1.1775589,,,,,600,"hilt 52 (approx); blade 42; + 20, 14, 42",,592.8,Light + dark green.,,"6.5, 8, 6, 3.5, 5, 1.75",,,,"In fairly good preservation. Cutting edge corroded in centre portion of blade, yellow bronze.",,,Joellen McGann,https://farm6.staticflickr.com/5820/23129965412_eb313b7c36_b.jpg,https://farm6.staticflickr.com/5820/23129965412_eb313b7c36_b.jpg,https://www.flickr.com/photos/115096994@N02/23129965412,superuser,SwordsPt2
BAI-50119,433,Late Bronze Age Sword,Bronze Age,VI,"Moyses Hall Museum,Bury St. Edmunds,Access No. F122",Moyses Hall Museum,"England,Suffolk,in about 1910",England,Suffolk,"Suffolk, UK",52.241001350000000,1.0466830312565200,,,,1910,723,Max 32,,,Some greenish black patina,Very good,9,Weight: 28 oz. = 793.787 gms,Bronze,?,"Late Bronze Age Sword of late type with indications of Hallstaff influence. See Bevelled specimen British Museum Guide 1920 op. page 32, Plate II, number 3",,"Davidson, Curator,Enquiries are being made to endeavor to ascertain locality",Joellen McGann,https://farm1.staticflickr.com/591/23129958852_25cd1693c8_b.jpg,https://farm1.staticflickr.com/591/23129958852_25cd1693c8_b.jpg,https://www.flickr.com/photos/115096994@N02/23129958852,superuser,SwordsPt2
BAI-50120,433,Sword (Duplicate card),Bronze Age,VI,"Bury St. Edmunds,Moyses Hall Museum,Acc. No. F122",Moyses Hall Museum,"England,Suffolk,c. 1910",England,Suffolk,"Suffolk, UK",52.241001350000000,1.0466830312565200,,,,1910,720,30,,,,,,,,,"Late bronze age sword of early Hallstatt type, reputed to have been found in Suffolk in 1910. Purchased. Length 72 cms. Grip to ricasso notches 13 cms max width of blade at XX 3 cms.",,,Joellen McGann,https://farm1.staticflickr.com/618/23129958772_ae76227a10_b.jpg,https://farm1.staticflickr.com/618/23129958772_ae76227a10_b.jpg,https://www.flickr.com/photos/115096994@N02/23129958772,superuser,SwordsPt2
BAI-50266,433,Sword,Bronze Age,,Private - Roger Mintey,Private Collection,"England,Surrey,Blechingley,Found by Roger Mintey with a metal detector",England,Surrey,"Bletchingley, Surrey, UK",51.233422400000000,-0.09440331033530890,TQ 330 523,,,,,,,,,,,,,Single Find,Typology: Sword blade fragment,,,Joellen McGann,https://farm6.staticflickr.com/5725/23031975733_5555e438d3_b.jpg,https://farm6.staticflickr.com/5725/23031975733_5555e438d3_b.jpg,https://www.flickr.com/photos/115096994@N02/23031975733,superuser,SwordsPt3
BAI-50280,433,Leaf Shaped Sword,Bronze Age,,"Museum of Archaeology + Ethnology, Cambridge,from the Collection of W. Marlborough Prior of Western Stevenage, Herts.",MAA Cambridge,Site unknown,,,,56.395,-3.4308,,,,,82,"hilt plate 57, 29; blade 37",,162,,Smooth except for one patch which is bright green - a few green encrustations. Smooth part dull metal.,blade 13,,,,High rounded mid-rib grooved on either side. Grooved at the bevel. Also 2 grooves leave the midrib grooves & expand towards 2 rivet holes (4 in all). There are 2 horn shaped plates on each face above the nicked shoulders which are ornamented with bordering dots. Parallel grooves connect the rivet holes.,,,Joellen McGann,https://farm6.staticflickr.com/5671/23031969873_412c300d1c_b.jpg,https://farm6.staticflickr.com/5671/23031969873_412c300d1c_b.jpg,https://www.flickr.com/photos/115096994@N02/23031969873,superuser,SwordsPt3
BAI-50308,433,Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection,01348",Museum of London,Locality unknown prob. Brentford,,,,,,,,,,474,hilt 43; blade 35,,,Pale greenish brown patina with patches of dark green thin encrust.,Pitted,blade 8,,,,3 rivet holes + 2 filled (prob not drilled or cleared),,,Joellen McGann,https://farm1.staticflickr.com/641/23031952643_a5d6b483db_b.jpg,https://farm1.staticflickr.com/641/23031952643_a5d6b483db_b.jpg,https://www.flickr.com/photos/115096994@N02/23031952643,superuser,SwordsPt3
BAI-50328,433,Leaf shaped sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 01389",Museum of London,Locality unknown,,,,,,,,,,300,blade 38 1/8; hilt 47 3/4,,,"Grey-green patina, rust stained.",Mostly rough. Face practically covered with medium green layer of encrustment - partly soil. An encrustment of pebbles covered the reverse.,under 7 (blade); hilt 9.5,,,,"Section is approximate, owing to encrustment.",,,Joellen McGann,https://farm6.staticflickr.com/5718/23031941593_bc3ffc991e_b.jpg,https://farm6.staticflickr.com/5718/23031941593_bc3ffc991e_b.jpg,https://www.flickr.com/photos/115096994@N02/23031941593,superuser,SwordsPt3
BAI-50347,433,Leaf Shaped Sword,Bronze Age,IVa,"Private Collection,Parker Brewis, Esq.,Newcastle-on-Tyne",Private Collection,"England,River Thames",England,,"River Thames, United Kingdom",51.4627612,-0.3171966,,,,,564,"blade 40; hilt plate 51, 39",,539,,,8 (blade),,Bronze,,,,,Joellen McGann,https://farm6.staticflickr.com/5663/23031929773_fb9825c0a7_b.jpg,https://farm6.staticflickr.com/5663/23031929773_fb9825c0a7_b.jpg,https://www.flickr.com/photos/115096994@N02/23031929773,superuser,SwordsPt3
BAI-50350,433,Sword,Bronze Age,,"Private Collection,1923,57,Chadderton,From the Collection of the late Geo. Shaw, Esq.,of St. Chad's Saddleworth,now in possission of Mr. Chadderton of Greenfield,Collected about 1850.",Private Collection,Locality unknown,,,,51.5856,-0.6161,,,,,496,blade 44.5; hilt plate 39,,565,,,blade 9,,,,Hollow edges. 4 rivet holes.,,,Joellen McGann,https://farm6.staticflickr.com/5790/23031927383_f49f6bdc36_b.jpg,https://farm6.staticflickr.com/5790/23031927383_f49f6bdc36_b.jpg,https://www.flickr.com/photos/115096994@N02/23031927383,superuser,SwordsPt3
BAI-50353,433,Sword (part of),Bronze Age,,"Private Collection,F. Ransom Esq., Hitchin",Private Collection,Unprovenanced,,,,51.5856,-0.6161,,,,,116,"26..5, 38, 45, 21.5",,131.1,Thin olive green patina with golden bronze faintly visible.,Smooth. With a very little clay here + there.,"8.25, 3.5",,,,,,,Joellen McGann,https://farm1.staticflickr.com/625/23031926013_3dc5d10cd8_b.jpg,https://farm1.staticflickr.com/625/23031926013_3dc5d10cd8_b.jpg,https://www.flickr.com/photos/115096994@N02/23031926013,superuser,SwordsPt3
BAI-50356,433,Sword,Bronze Age,,"Warwick County Museum,Mus. No. A.196,Previously Earl of Aylesford",Warwick Museum,"England,County: Warwickshire,Town or parish: Meridan,Details of find unknown. Sword was presented to Warwickshire Natural History and Archaeological Society in June 1852 by the Earl of Aylesford.",England,,"Meriden, Coventry, West Midlands, UK",52.423357500000000,-1.4380371939769100,,,,,571.5,44.45,,,,,7.62,"Length: 22.5 in. = 571.5mm,Width: 1.75 in = 44.45mm (just below hilt),Thickness: 0.3 in. = 7.62mm (just below hilt)",,,"Leaf shaped blade and straight shoulders, slight swelling in outline of grip, widest part nearest shoulder. Two rivet holes on one shoulder, but metal broken away on other shoulder at rivet holes. One rivet hole in hilt set i longitudinal groove; within same groove a dimple (mid-way between hole and widening for shoulder) perhaps for another hole which had not been perforated. The groove forks below dimple, but is deeper on side of surviving shoulder rivet holes. At junction of hilt and shoulder side pressure has pressed edges up slightly. Blade, an elongated oval, broken at 9.4 in. (238.76mm) from tip: pieces fit together. Outer face (.5mm) in many places flaked off, but surviving surface and metal appears stable.","1. 17th Annual Report of the Warwickshire Natural History and Archaeological Society, April, 1853, p. 3.,2. F. W. Shotton, Proc. Coventry Natural History and Scientific Society, vol. U, 1938, pp. 190 & 191.",,Joellen McGann,https://farm6.staticflickr.com/5735/23031924193_7395c5ffe2_b.jpg,https://farm6.staticflickr.com/5735/23031924193_7395c5ffe2_b.jpg,https://www.flickr.com/photos/115096994@N02/23031924193,superuser,SwordsPt3
BAI-50270,433,Sword,Bronze Age,,"Private collection (1991) - Peters, J.W.,8 Kings Road, Biggin Hill, Kent, TN16 3XU",Private Collection,"England,Surrey,Warhingham,Nore Hill,Found by K.W. Peters 1990-91",England,Surrey,"Warlingham, Surrey, UK",51.309559,-0.0557157,,,,1990,28,blade width 29,,,,,,,,Single Find,"Typology: Sword blade - short almost square fragment,Condition: Fragment",,,Joellen McGann,https://farm6.staticflickr.com/5707/23030878364_c4a40e6094_b.jpg,https://farm6.staticflickr.com/5707/23030878364_c4a40e6094_b.jpg,https://www.flickr.com/photos/115096994@N02/23030878364,superuser,SwordsPt3
BAI-50273,433,Sword Fragment (shoulder frag.),Bronze Age,Frag.,"Feb. 1939,On loan to Littlehampton Museum",Littlehampton Museum,"Englang,Sussex,Vapton,Flansham",,,"Flansham, Bognor Regis, West Sussex Po22, UK",,,,,,,50,50,,60,Dull green & brown patina,Smooth,6,,,2 socketed celts & 5 fragts; 2 socketed gouges & 1 fragt.; 1 socketed knife fragt.; 2 sword fragts; 1 ferrule & 1 fragt.; 1 spearhead VI fragt; 1 copper cake & 25 metal lumps.,"Upper part of blade; two rivet holes in shoulder (of) of them torn; a concavity on the upper surface, corresponding with that point from which the missing hilt sprang; besides this is another small concavity representing a third rivet hole. Pointed oval section, edges slightly rough.","Sussex Notes & Queries VII, 78",This hollow represents a third rivet hole.,Joellen McGann,https://farm6.staticflickr.com/5632/23030877844_1e50f146a5_b.jpg,https://farm6.staticflickr.com/5632/23030877844_1e50f146a5_b.jpg,https://www.flickr.com/photos/115096994@N02/23030877844,superuser,SwordsPt3
BAI-50277,433,Sword,Bronze Age,IVa,"Royal Scottish Museum, Edinburgh,Reg. No. Loan 118.92,Lent by Col. W. Murray Threipland of Fingask Castle","Royal Scottish Museum, Edinburgh","Scotland,Perthshire,Perth (near),Found nea Hill of Dunsinane",Scotland,,"Dunsinane Hill, Perth, Perth And Kinross Ph2, UK",,,,,,,656,32,,653,green patina with original bronze showing through in places,in good condition,7,,,,"Bronze sword: tip of blade and hilt broken and repaired; eight rivet holes, two of which retain original rivets.",,,Joellen McGann,https://farm6.staticflickr.com/5826/23030875894_fff1744c25_b.jpg,https://farm6.staticflickr.com/5826/23030875894_fff1744c25_b.jpg,https://www.flickr.com/photos/115096994@N02/23030875894,superuser,SwordsPt3
BAI-50284,433,Leaf Shaped Sword,Bronze Age,,"Colchester Museum,MB CCCLXXII Acton Collection 628",Colchester Museum,Site unknown,,,,56.395,-3.4308,,,,,513,"blade 39.5; hilt plate 46.25, 19.75, 22",,464.23,"Very thin & slight, mottled dark brown + greyish green.",Smooth. Very slight emerald green encrustment on one side.,"2, 5, 6",,,,Blade splendidly preserved - edge most even.,,,Joellen McGann,https://farm6.staticflickr.com/5749/23030870534_fa09c7a222_b.jpg,https://farm6.staticflickr.com/5749/23030870534_fa09c7a222_b.jpg,https://www.flickr.com/photos/115096994@N02/23030870534,superuser,SwordsPt3
BAI-50288,433,Sword (fragment of),Bronze Age,,"John Holmes Collection, City Art Gallery, Leeds,Cat. No. 253,(Wardell Collection)","City Art Gallery, Leeds",Site unknown,,,,,,,,,,318,41 blade; hilt 61.5,,305,No patina,,,,,,"in the part of the hilt plate joining the blade, there is one longitudinal slot + one rivet hole at each side, another longitudinal slot is formed in the hilt which is partly broken away.",,,Joellen McGann,https://farm6.staticflickr.com/5748/23030868624_8f153d22fd_b.jpg,https://farm6.staticflickr.com/5748/23030868624_8f153d22fd_b.jpg,https://www.flickr.com/photos/115096994@N02/23030868624,superuser,SwordsPt3
BAI-50295,433,Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 01341",Museum of London,Locality unknown,,,,,,,,,,628,"blade 42.5; hilt plate 59, 27",,,Light brown - + goldent bronze,Smooth,blade 6.5,,,,2 rivets (shaded) - 4 rivet holes + a long hole. Much bent + twisted. Sharp edges.,,,Joellen McGann,https://farm1.staticflickr.com/574/23030864554_ac911a7fe2_b.jpg,https://farm1.staticflickr.com/574/23030864554_ac911a7fe2_b.jpg,https://www.flickr.com/photos/115096994@N02/23030864554,superuser,SwordsPt3
BAI-50315,433,Sword,Bronze Age,IIIa,"Brentford Public Library,Layton Collection, O1373,Now in The London Museum",Museum of London,"Middex,Locality unknown (probably Brentford)",Isle of Man,,,,,,,,,499,"blade 36.5, 27; hilt plate 58; hilt end 28",,,"Traces of black patina, dark gold + brown bronze shows.",Slightly rough + a little pitted. A little dark green encrustment.,blade 6.5,,,,Blade much bent + twisted. Sharp edges.,,Inacc.,Joellen McGann,https://farm6.staticflickr.com/5746/23030851484_ac9081d03d_b.jpg,https://farm6.staticflickr.com/5746/23030851484_ac9081d03d_b.jpg,https://www.flickr.com/photos/115096994@N02/23030851484,superuser,SwordsPt3
BAI-50317,433,Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, O1375",Museum of London,Locality unknown,,,,,,,,,,347.5,blade 41.25; hilt plate 72.5; hilt end 32,,,Black. Dark bronze just shows.,Smooth,blade 8,,,,Flanged hilt with long slot. 4 rivet holes.,,,Joellen McGann,https://farm6.staticflickr.com/5684/23030850104_d5a11e6229_b.jpg,https://farm6.staticflickr.com/5684/23030850104_d5a11e6229_b.jpg,https://www.flickr.com/photos/115096994@N02/23030850104,superuser,SwordsPt3
BAI-50320,433,Leaf Shaped Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 01378",Museum of London,Locality unknown,,,,,,,,,,276,"blade 37; hilt plate 52 1/8, 35",,,"Face: Matte. Dark greenish thin patina, just covering the bronze. Reverse: fairly thick dark violet-black patina. Golden bronze shows.",Traces of whitish soil,"blade 6.75, 8.75",,,,5 rivet holes. 1 rivet. In each of the 4 rivet holes is a small pebble.,,,Joellen McGann,https://farm1.staticflickr.com/578/23030848664_8e970300d6_b.jpg,https://farm1.staticflickr.com/578/23030848664_8e970300d6_b.jpg,https://www.flickr.com/photos/115096994@N02/23030848664,superuser,SwordsPt3
BAI-50332,433,Leaf shaped sword,Bronze Age,,"Cyfarthfa Castle Museum,Merthyr Tydfil,85",Cyfarthfa Castle Museum,Locality unknown,,,,,,,,,,"199, 253, 42","hilt 53, 23",,302,Green patina,"Slightly rough, but generally good.",8,,,,2 rivets broken off close to hilt plate (marked R). Narrower part of hilt is covered with a material resembling fine cement.,,,Joellen McGann,https://farm6.staticflickr.com/5660/23030843534_f4817193d2_b.jpg,https://farm6.staticflickr.com/5660/23030843534_f4817193d2_b.jpg,https://www.flickr.com/photos/115096994@N02/23030843534,superuser,SwordsPt3
BAI-50339,433,Leaf Shaped Sword,Bronze Age,,"Herts. County of Museum, St. Albans,lent by Capt. J.H. Ball RAF,(obtained from W. C. Wells)",Hertfordshire County Museum,Unprovenanced,,,,53.96,-1.0873,,,,,545,"hilt plate 47, 42; blade 32, 43",,602.42,Traces of patina of thick dark green.,Rather pitted all over.,blade 9,,,,"There are 6 rivets, cupped at each end. The centres of the cups appear to have had white enamel in them. Remains of calcined horn grip on both sides + forms of the metal scabbard mounts.",,,Joellen McGann,https://farm1.staticflickr.com/705/23030838984_673df37d46_b.jpg,https://farm1.staticflickr.com/705/23030838984_673df37d46_b.jpg,https://www.flickr.com/photos/115096994@N02/23030838984,superuser,SwordsPt3
BAI-50346,433,Leaf shaped sword,Bronze Age,,"Private Collection,1926,The Lord Braybrooke,Audley End,Saffron Walden",Private Collection,Locality unknown,,,,53.96,-1.0873,,,,,626,"blade 46; hilt 52, 36",,711.4,green + brown,Encrusted,blade 6,,,,3 Rivets.,,,Joellen McGann,https://farm6.staticflickr.com/5772/23030834334_7e0c788cb3_b.jpg,https://farm6.staticflickr.com/5772/23030834334_7e0c788cb3_b.jpg,https://www.flickr.com/photos/115096994@N02/23030834334,superuser,SwordsPt3
BAI-50354,433,Leaf shaped sword,Bronze Age,IV,"Private Collection,1923,Lord Howard de Walden,Belgrave Square S.W.",Private Collection,"Thames,from the Thames",England,,"River Thames, United Kingdom",51.4627612,-0.3171966,,,,,706,"blade 36.5; hilt 60, 34",,815.06,"Matte patina, dull dirty blackish colour - golden bronze shows.",Smooth. Tiny stones adhere round one group of rivets.,blade 9 + 13 at hilt end,,,,9 rivets - 12 to 19mm long. Hilt is flat except for slightly flanged side edges. Good condition.,,,Joellen McGann,https://farm1.staticflickr.com/583/23030829044_701d80177d_b.jpg,https://farm1.staticflickr.com/583/23030829044_701d80177d_b.jpg,https://www.flickr.com/photos/115096994@N02/23030829044,superuser,SwordsPt3
BAI-50355,433,Leaf shaped sword,Bronze Age,,"Unknown loc.,Private Collection,Sotheby's Lot 305, 24,v,21",Private Collection,"""Irish Type"" (Vide catalogue)",,,,,,,,,,492,"blade 35.25, 27.5; hilt plate 38.5, 19.5",,496.4,Thin dark emerald green patina with golden bronze showing through at intervals.,Smooth,"hilt plate 9; blade 3.75, 7.5, 3.75",,Bronze,,The bevelling is indistinct + the revised centre of blade is not sharply defined + less distinct towards middle of blade. Pierved for 4 rivets - one remaining. Blade broken + repaired in 3 places.,,,Joellen McGann,https://farm6.staticflickr.com/5634/23030828124_44a1529598_b.jpg,https://farm6.staticflickr.com/5634/23030828124_44a1529598_b.jpg,https://www.flickr.com/photos/115096994@N02/23030828124,superuser,SwordsPt3
BAI-50358,433,Sword,Bronze Age,IVa,"Warwick Museum,98,Labelled: Ancient British Bronze Sword, Meriden, Presented by the Earl of Aylesford",Warwick Museum,"England,Warwickshire,Meriden",England,Warwickshire,"Meriden, Coventry, West Midlands, UK",52.423357500000000,-1.4380371939769100,,,,,530,"32, 45, 23, 36",,,Here and there patches of the original patina surface the other parts are etched away to a considerable depth.,,,,Bronze,,No further data,,,Joellen McGann,https://farm6.staticflickr.com/5728/23030826714_6785f7b42e_b.jpg,https://farm6.staticflickr.com/5728/23030826714_6785f7b42e_b.jpg,https://www.flickr.com/photos/115096994@N02/23030826714,superuser,SwordsPt3
BAI-50044,580,"Sword,Type B,hilt fragment",Bronze Age,IIb,"Mr. Hugh P. Hornby, St. Michael-on-Wyre & Mr. W.J. Miller (landlord of farm), Birmingham.",Private Collection,"Lancs,near Garstang,Copsthorpe Farm,near Cogie Hill, Winmarleigh, 1917.",,,"Winmarleigh, Preston, Lancashire Pr3, Royaume-uni",,,,,,1917,70,3.8 max.,,,,,,,,,"Six circular rivet holes down centre of hilt, & three in each wing; 5 rivets in position, strong flanges.","Part figd. in Antiq. Journ. XIV, 179.,[...] Lancs & Cheschire Antiq. Soc. XXXVI, 104.",,Denis Antoine,https://farm6.staticflickr.com/5788/22823784230_5887251c0b_b.jpg,https://farm6.staticflickr.com/5788/22823784230_5887251c0b_b.jpg,https://www.flickr.com/photos/115096994@N02/22823784230,superuser,SwordsPt2
BAI-50058,433,Sword,Bronze Age,IIIc,"Museum of Arch. + Ethnology, Cambridge,Dep. 29.25",MAA Cambridge,"England,Norfolk,Hockwold,Wilton,dredged from R. Ouse",England,Norfolk,"Hockwold Cum Wilton, Norfolk, UK",52.4638429,0.5428606,,,,,,,,,,,,,,,,,,Joellen McGann,https://farm6.staticflickr.com/5733/22823780890_02563e2814_b.jpg,https://farm6.staticflickr.com/5733/22823780890_02563e2814_b.jpg,https://www.flickr.com/photos/115096994@N02/22823780890,superuser,SwordsPt2
BAI-50059,433,Sword,Bronze Age,Rexheim Vart,"Formerly in possession of Plumber, Methwold,1926,Now, Cambridge, Mus. of Arch. + Eth.,No. 83-505",Private Collection,"England,Norfolk,Methwold,Hythe-in-Fen,found when digging a post hole,1882 (or about)",England,Norfolk,"The Hythe, Constable Pl, Methwold Hythe, Thetford, Norfolk Ip26 4ql, UK",,,,,,1882,411,"32, 34",,567,Dull brown,,6.5,,,,Sharp edges,,"cf. ? Dach. Man II, 1, 203, fig. 12,5",Joellen McGann,https://farm6.staticflickr.com/5749/22823780510_25b852e0ec_b.jpg,https://farm6.staticflickr.com/5749/22823780510_25b852e0ec_b.jpg,https://www.flickr.com/photos/115096994@N02/22823780510,superuser,SwordsPt2
BAI-50076,433,Sword,Bronze Age,IV,"Newcastle-upon-Tyne,Black Gate Museum, No. 88",Black Gate Museum,"England,Northumberland,in the R. Tyne at Newcastle",England,Northumberland,"Newcastle Upon Tyne, Tyne And Wear, UK",,,,,,,718,32,,680,,,,,Bronze,,,"Pro. SOc. Ant. N/C New. Ser. Vol II p. 383 + Vol. III p. 408,Also appears to be Evans No. 344 where it was attributed to the late Canon Greenwell's Collection, to wh. it was at one time lent.,No they are different - Greenwell's is in the British Museum.",,Joellen McGann,https://farm1.staticflickr.com/657/22823775170_f9a12ea0d6_b.jpg,https://farm1.staticflickr.com/657/22823775170_f9a12ea0d6_b.jpg,https://www.flickr.com/photos/115096994@N02/22823775170,superuser,SwordsPt2
BAI-50077,433,Sword,Bronze Age,IVb,"Newcastle-upon-Tyne,Black Gate, No. 111,From T. J. Bell Collection, South Shields",Black Gate Museum,"England,Northumberland,Dredged from R. Tyne,nr. S. Shields probably.",England,Northumberland,"South Shields, Tyne And Wear, UK",54.9987414,-1.4321848,,,,,600,29,,,Dark Bronze,Smooth,8,,,,,"Proc. Soc. Ant. N/C, ser. 4, Vol. IV, p. 104,cf. Proc. Soc. Ant. N/C ser. 2, Vol. V, p. 160","The hilt-plate is missing. ""The blade...is bent + scored as if by a dredger lined net"" (Determination of D. Cover)",Joellen McGann,https://farm1.staticflickr.com/748/22823774650_35e53ce6f0_b.jpg,https://farm1.staticflickr.com/748/22823774650_35e53ce6f0_b.jpg,https://www.flickr.com/photos/115096994@N02/22823774650,superuser,SwordsPt2
BAI-50104,433,Socketed Sword,Bronze Age,IVd,"Powysland Museum, Welshpool,donor E.R. Morris, Esq.",Powysland Museum,"Wales,Montgomeryshire,Llandinam",Wales,,"Llandinam, Llandinam, Powys Sy17, UK",,,,,,,"146, 138","blade 10, 25, 35; socket 40, 33",,253.7,Green patina,,"blade 5, --, --; socket 12, 16, 18, 24",,,,Broken cleanly in two parts.,"Mont. Coll. Vol. 14, p. 269",,Joellen McGann,https://farm6.staticflickr.com/5788/22823767940_701b9a6b67_b.jpg,https://farm6.staticflickr.com/5788/22823767940_701b9a6b67_b.jpg,https://www.flickr.com/photos/115096994@N02/22823767940,superuser,SwordsPt2
